Title1,Title2
Arches NP,"Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park Specific Reports/Summary of Visitor Use By Month and Year (1979 - Last Calendar Year)?RptYears=2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979&Park=ARCH"

Year,Month,RecreationVisitors,NonRecreationVisitors,ConcessionLodging,TentCampers,RVCampers,ConcessionCamping,BackcountryCampers,MiscCampers,TotalOvernightStays,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20,Field21,Field22,Field23,Field24,Field25,Field26,Field27,Field28,Field29
2011,October,"92,728",0,0,"2,729","2,143",0,124,820,"5,816",2011 Totals,"1,040,758",0,0,"26,264","16,643",0,"1,192","6,816","50,915","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2011,November,"30,863",0,0,"1,034",650,0,28,52,"1,764",2011 Totals,"1,040,758",0,0,"26,264","16,643",0,"1,192","6,816","50,915","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2011,December,"15,562",0,0,490,242,0,12,0,744,2011 Totals,"1,040,758",0,0,"26,264","16,643",0,"1,192","6,816","50,915","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,January,"14,961",0,0,266,96,0,28,22,412,2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,February,"17,870",0,0,146,89,0,28,0,263,2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,March,"72,273",0,0,"2,600","1,180",0,183,410,"4,373",2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,April,"103,800",0,0,"3,229","2,187",0,109,787,"6,312",2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,May,"142,876",0,0,"3,910","2,165",0,156,"1,145","7,376",2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,June,"143,482",0,0,"3,929","1,520",0,74,"1,223","6,746",2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,July,"145,696",0,0,"2,670","1,561",0,42,835,"5,108",2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,August,"139,036",0,0,"2,222","1,466",0,68,654,"4,410",2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,September,"139,801",0,0,"3,818","1,777",0,78,703,"6,376",2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,October,"96,310",0,0,"2,926","1,774",0,70,916,"5,686",2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,November,"36,170",0,0,"1,068",814,0,15,137,"2,034",2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2012,December,"18,302",0,0,218,113,0,0,0,331,2012 Totals,"1,070,577",0,0,"27,002","14,742",0,851,"6,832","49,427","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,January,"11,099",0,0,110,26,0,4,0,141,2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,February,"16,426",0,0,82,26,0,0,0,108,2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,March,"73,935",0,0,"3,756","1,310",0,143,745,"5,953",2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,April,"108,086",0,0,"3,202","2,022",0,170,686,"6,080",2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,May,"149,321",0,0,"3,726","2,195",0,231,960,"7,112",2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,June,"154,505",0,0,"3,510","1,787",0,100,913,"6,310",2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,July,"156,182",0,0,"2,670","1,561",0,42,947,"5,220",2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,August,"147,259",0,0,"3,129","1,606",0,117,784,"5,637",2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,September,"143,755",0,0,"3,845","1,804",0,77,713,"6,438",2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,October,"57,446",0,0,"2,117","1,154",0,34,395,"3,700",2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,November,"43,928",0,0,"1,409",842,0,33,98,"2,382",2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2013,December,"20,924",0,0,149,98,0,2,0,249,2013 Totals,"1,082,866",0,0,"27,705","14,431",0,953,"6,241","49,330","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,January,"17,038",0,0,101,36,0,1,0,138,2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,February,"22,559",0,0,473,353,0,0,0,826,2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,March,"89,841",0,0,"3,726","1,156",0,220,532,"5,634",2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,April,"122,186",0,0,"3,205","1,966",0,155,971,"6,296",2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,May,"165,379",0,0,"3,721","2,217",0,235,"1,000","7,172",2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,June,"170,286",0,0,"3,521","1,790",0,118,921,"6,350",2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,July,"169,844",0,0,"2,684","1,588",0,126,727,"5,124",2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,August,"173,416",0,0,"2,265","1,488",0,121,669,"4,543",2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,September,"165,222",0,0,"1,450","2,257",0,75,570,"4,352",2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,October,"115,545",0,0,"2,400","1,572",0,108,492,"4,572",2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,November,"46,940",0,0,"1,368",859,0,41,119,"2,387",2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"
2014,December,"26,511",0,0,338,154,0,11,84,587,2014 Totals,"1,284,767",0,0,"25,252","15,436",0,"1,211","6,085","47,981","25,840,188",0,0,"962,394","530,683",0,"46,441","205,289","1,744,804"

